HMS
8.487 7.060 12.15 80
8.487 6.480 15.05 80
8.487 5.890 17.95 80
8.487 5.590 19.50 80
8.487 5.320 20.90 80
8.487 4.760 24.00 80
8.487 4.270 27.05 80
8.487 6.730 13.80 80
8.487 6.480 15.05 80
8.487 5.990 17.45 80
8.487 5.580 19.55 80
8.487 5.320 20.90 80
8.487 4.760 24.00 80
